,State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
51516,Chhattisgarh,DURG,Maize,2006,Kharif,329.0,Hectare,332.0,Tonnes,1.009118541033435
51517,Chhattisgarh,JANJGIR-CHAMPA,Maize,2004,Kharif,380.0,Hectare,500.0,Tonnes,1.3157894736842106
51518,Chhattisgarh,JANJGIR-CHAMPA,Maize,2005,Kharif,419.0,Hectare,503.0,Tonnes,1.2004773269689737
51519,Chhattisgarh,JANJGIR-CHAMPA,Maize,2006,Kharif,431.0,Hectare,567.0,Tonnes,1.3155452436194897
51520,Chhattisgarh,JASHPUR,Maize,2004,Kharif,6338.0,Hectare,10681.0,Tonnes,1.6852319343641526
51521,Chhattisgarh,JASHPUR,Maize,2005,Kharif,6100.0,Hectare,7614.0,Tonnes,1.2481967213114753
51522,Chhattisgarh,JASHPUR,Maize,2006,Kharif,6331.0,Hectare,7335.0,Tonnes,1.1585847417469597
51523,Chhattisgarh,KABIRDHAM,Maize,2004,Kharif,2822.0,Hectare,3210.0,Tonnes,1.137491141034727
51524,Chhattisgarh,KABIRDHAM,Maize,2005,Kharif,2815.0,Hectare,2568.0,Tonnes,0.9122557726465363
51525,Chhattisgarh,KABIRDHAM,Maize,2006,Kharif,2699.0,Hectare,2519.0,Tonnes,0.933308632826973
51526,Chhattisgarh,KANKER,Maize,2004,Kharif,6833.0,Hectare,10552.0,Tonnes,1.5442704522171813
51527,Chhattisgarh,KANKER,Maize,2005,Kharif,7348.0,Hectare,11929.0,Tonnes,1.6234349482852477
51528,Chhattisgarh,KANKER,Maize,2006,Kharif,8044.0,Hectare,11787.0,Tonnes,1.46531576330184
51529,Chhattisgarh,KORBA,Maize,2004,Kharif,4865.0,Hectare,6413.0,Tonnes,1.318191161356629
51530,Chhattisgarh,KORBA,Maize,2005,Kharif,4801.0,Hectare,4794.0,Tonnes,0.9985419704228286
51531,Chhattisgarh,KORBA,Maize,2006,Kharif,4769.0,Hectare,4772.0,Tonnes,1.000629062696582
51532,Chhattisgarh,KOREA,Maize,2004,Kharif,8493.0,Hectare,9915.0,Tonnes,1.167432002825857
51533,Chhattisgarh,KOREA,Maize,2005,Kharif,8411.0,Hectare,7654.0,Tonnes,0.9099988110807276
51534,Chhattisgarh,KOREA,Maize,2006,Kharif,8461.0,Hectare,9308.0,Tonnes,1.1001063704053895
51535,Chhattisgarh,MAHASAMUND,Maize,2004,Kharif,167.0,Hectare,167.0,Tonnes,1.0
51536,Chhattisgarh,MAHASAMUND,Maize,2005,Kharif,207.0,Hectare,183.0,Tonnes,0.8840579710144928
51537,Chhattisgarh,MAHASAMUND,Maize,2006,Kharif,137.0,Hectare,130.0,Tonnes,0.948905109489051
51538,Chhattisgarh,NARAYANPUR,Maize,2006,Kharif,1211.0,Hectare,,Tonnes,0.0
51539,Chhattisgarh,RAIGARH,Maize,2004,Kharif,980.0,Hectare,1331.0,Tonnes,1.3581632653061224
51540,Chhattisgarh,RAIGARH,Maize,2005,Kharif,1017.0,Hectare,1387.0,Tonnes,1.3638151425762046
51541,Chhattisgarh,RAIGARH,Maize,2006,Kharif,1015.0,Hectare,1416.0,Tonnes,1.3950738916256158
51542,Chhattisgarh,RAIPUR,Maize,2004,Kharif,780.0,Hectare,825.0,Tonnes,1.0576923076923077
51543,Chhattisgarh,RAIPUR,Maize,2005,Kharif,2113.0,Hectare,1864.0,Tonnes,0.882158069096072
51544,Chhattisgarh,RAIPUR,Maize,2006,Kharif,2253.0,Hectare,2195.0,Tonnes,0.9742565468264536
51545,Chhattisgarh,RAJNANDGAON,Maize,2004,Kharif,1042.0,Hectare,1319.0,Tonnes,1.265834932821497
51546,Chhattisgarh,RAJNANDGAON,Maize,2005,Kharif,3002.0,Hectare,2958.0,Tonnes,0.9853431045969354
51547,Chhattisgarh,RAJNANDGAON,Maize,2006,Kharif,1150.0,Hectare,1267.0,Tonnes,1.1017391304347826
51548,Chhattisgarh,SURGUJA,Maize,2004,Kharif,37078.0,Hectare,49598.0,Tonnes,1.3376665408058688
51549,Chhattisgarh,SURGUJA,Maize,2005,Kharif,36905.0,Hectare,33583.0,Tonnes,0.9099850968703428
51550,Chhattisgarh,SURGUJA,Maize,2006,Kharif,36721.0,Hectare,45056.0,Tonnes,1.226981836006645
51639,Chhattisgarh,BASTAR,Moong(Green Gram),2004,Kharif,243.0,Hectare,103.0,Tonnes,0.4238683127572016
51640,Chhattisgarh,BASTAR,Moong(Green Gram),2004,Rabi,14.0,Hectare,4.0,Tonnes,0.2857142857142857
51641,Chhattisgarh,BASTAR,Moong(Green Gram),2005,Kharif,235.0,Hectare,100.0,Tonnes,0.425531914893617
51642,Chhattisgarh,BASTAR,Moong(Green Gram),2005,Rabi,26.0,Hectare,8.0,Tonnes,0.3076923076923077
51643,Chhattisgarh,BASTAR,Moong(Green Gram),2006,Kharif,279.0,Hectare,120.0,Tonnes,0.4301075268817204
51644,Chhattisgarh,BASTAR,Moong(Green Gram),2006,Rabi,30.0,Hectare,10.0,Tonnes,0.3333333333333333
51645,Chhattisgarh,BIJAPUR,Moong(Green Gram),2006,Kharif,357.0,Hectare,,Tonnes,0.0
51646,Chhattisgarh,BIJAPUR,Moong(Green Gram),2006,Rabi,524.0,Hectare,,Tonnes,0.0
51647,Chhattisgarh,BILASPUR,Moong(Green Gram),2004,Kharif,107.0,Hectare,22.0,Tonnes,0.205607476635514
51648,Chhattisgarh,BILASPUR,Moong(Green Gram),2004,Rabi,39.0,Hectare,7.0,Tonnes,0.1794871794871795
51649,Chhattisgarh,BILASPUR,Moong(Green Gram),2005,Kharif,116.0,Hectare,27.0,Tonnes,0.2327586206896551
51650,Chhattisgarh,BILASPUR,Moong(Green Gram),2005,Rabi,29.0,Hectare,6.0,Tonnes,0.2068965517241379
51651,Chhattisgarh,BILASPUR,Moong(Green Gram),2006,Kharif,91.0,Hectare,21.0,Tonnes,0.2307692307692307
51652,Chhattisgarh,BILASPUR,Moong(Green Gram),2006,Rabi,26.0,Hectare,6.0,Tonnes,0.2307692307692307
51653,Chhattisgarh,DANTEWADA,Moong(Green Gram),2004,Kharif,1511.0,Hectare,482.0,Tonnes,0.3189940436796823
51654,Chhattisgarh,DANTEWADA,Moong(Green Gram),2004,Rabi,1024.0,Hectare,213.0,Tonnes,0.2080078125
51655,Chhattisgarh,DANTEWADA,Moong(Green Gram),2005,Kharif,1642.0,Hectare,544.0,Tonnes,0.3313032886723508
51656,Chhattisgarh,DANTEWADA,Moong(Green Gram),2005,Rabi,943.0,Hectare,269.0,Tonnes,0.2852598091198303
51657,Chhattisgarh,DANTEWADA,Moong(Green Gram),2006,Kharif,799.0,Hectare,399.0,Tonnes,0.4993742177722152
51658,Chhattisgarh,DANTEWADA,Moong(Green Gram),2006,Rabi,347.0,Hectare,239.0,Tonnes,0.6887608069164265
51659,Chhattisgarh,DHAMTARI,Moong(Green Gram),2004,Kharif,79.0,Hectare,19.0,Tonnes,0.240506329113924
51660,Chhattisgarh,DHAMTARI,Moong(Green Gram),2004,Rabi,262.0,Hectare,41.0,Tonnes,0.1564885496183206
51661,Chhattisgarh,DHAMTARI,Moong(Green Gram),2005,Kharif,58.0,Hectare,14.0,Tonnes,0.2413793103448276
51662,Chhattisgarh,DHAMTARI,Moong(Green Gram),2005,Rabi,530.0,Hectare,100.0,Tonnes,0.1886792452830188
51663,Chhattisgarh,DHAMTARI,Moong(Green Gram),2006,Kharif,66.0,Hectare,13.0,Tonnes,0.1969696969696969
51664,Chhattisgarh,DHAMTARI,Moong(Green Gram),2006,Rabi,490.0,Hectare,92.0,Tonnes,0.1877551020408163
51665,Chhattisgarh,DURG,Moong(Green Gram),2004,Kharif,200.0,Hectare,51.0,Tonnes,0.255
51666,Chhattisgarh,DURG,Moong(Green Gram),2004,Rabi,293.0,Hectare,70.0,Tonnes,0.2389078498293515
51667,Chhattisgarh,DURG,Moong(Green Gram),2005,Kharif,285.0,Hectare,62.0,Tonnes,0.2175438596491228
51668,Chhattisgarh,DURG,Moong(Green Gram),2005,Rabi,320.0,Hectare,87.0,Tonnes,0.271875
51669,Chhattisgarh,DURG,Moong(Green Gram),2006,Kharif,261.0,Hectare,64.0,Tonnes,0.2452107279693486
51670,Chhattisgarh,DURG,Moong(Green Gram),2006,Rabi,381.0,Hectare,103.0,Tonnes,0.2703412073490813
51671,Chhattisgarh,JANJGIR-CHAMPA,Moong(Green Gram),2004,Kharif,240.0,Hectare,59.0,Tonnes,0.2458333333333333
51672,Chhattisgarh,JANJGIR-CHAMPA,Moong(Green Gram),2004,Rabi,201.0,Hectare,48.0,Tonnes,0.2388059701492537
51673,Chhattisgarh,JANJGIR-CHAMPA,Moong(Green Gram),2005,Kharif,228.0,Hectare,53.0,Tonnes,0.2324561403508772
51674,Chhattisgarh,JANJGIR-CHAMPA,Moong(Green Gram),2005,Rabi,124.0,Hectare,29.0,Tonnes,0.2338709677419354
51675,Chhattisgarh,JANJGIR-CHAMPA,Moong(Green Gram),2006,Kharif,244.0,Hectare,53.0,Tonnes,0.2172131147540983
51676,Chhattisgarh,JANJGIR-CHAMPA,Moong(Green Gram),2006,Rabi,130.0,Hectare,31.0,Tonnes,0.2384615384615384
51677,Chhattisgarh,JASHPUR,Moong(Green Gram),2004,Kharif,48.0,Hectare,12.0,Tonnes,0.25
51678,Chhattisgarh,JASHPUR,Moong(Green Gram),2004,Rabi,8.0,Hectare,2.0,Tonnes,0.25
51679,Chhattisgarh,JASHPUR,Moong(Green Gram),2005,Kharif,152.0,Hectare,36.0,Tonnes,0.2368421052631578
51680,Chhattisgarh,JASHPUR,Moong(Green Gram),2005,Rabi,3.0,Hectare,1.0,Tonnes,0.3333333333333333
51681,Chhattisgarh,JASHPUR,Moong(Green Gram),2006,Kharif,55.0,Hectare,15.0,Tonnes,0.2727272727272727
51682,Chhattisgarh,JASHPUR,Moong(Green Gram),2006,Rabi,3.0,Hectare,1.0,Tonnes,0.3333333333333333
51683,Chhattisgarh,KABIRDHAM,Moong(Green Gram),2004,Kharif,35.0,Hectare,7.0,Tonnes,0.2
51684,Chhattisgarh,KABIRDHAM,Moong(Green Gram),2004,Rabi,20.0,Hectare,4.0,Tonnes,0.2
51685,Chhattisgarh,KABIRDHAM,Moong(Green Gram),2005,Kharif,33.0,Hectare,6.0,Tonnes,0.1818181818181818
51686,Chhattisgarh,KABIRDHAM,Moong(Green Gram),2005,Rabi,6.0,Hectare,1.0,Tonnes,0.1666666666666666
51687,Chhattisgarh,KABIRDHAM,Moong(Green Gram),2006,Kharif,240.0,Hectare,50.0,Tonnes,0.2083333333333333
51688,Chhattisgarh,KABIRDHAM,Moong(Green Gram),2006,Rabi,1.0,Hectare,,Tonnes,0.0
51689,Chhattisgarh,KANKER,Moong(Green Gram),2004,Kharif,862.0,Hectare,381.0,Tonnes,0.4419953596287703
51690,Chhattisgarh,KANKER,Moong(Green Gram),2004,Rabi,110.0,Hectare,34.0,Tonnes,0.3090909090909091
51691,Chhattisgarh,KANKER,Moong(Green Gram),2005,Kharif,906.0,Hectare,384.0,Tonnes,0.423841059602649
51692,Chhattisgarh,KANKER,Moong(Green Gram),2005,Rabi,105.0,Hectare,30.0,Tonnes,0.2857142857142857
51693,Chhattisgarh,KANKER,Moong(Green Gram),2006,Kharif,905.0,Hectare,412.0,Tonnes,0.4552486187845304
51694,Chhattisgarh,KANKER,Moong(Green Gram),2006,Rabi,89.0,Hectare,28.0,Tonnes,0.3146067415730337
51695,Chhattisgarh,KORBA,Moong(Green Gram),2004,Kharif,80.0,Hectare,14.0,Tonnes,0.175
51696,Chhattisgarh,KORBA,Moong(Green Gram),2005,Kharif,90.0,Hectare,19.0,Tonnes,0.2111111111111111
51697,Chhattisgarh,KORBA,Moong(Green Gram),2006,Kharif,84.0,Hectare,14.0,Tonnes,0.1666666666666666
51698,Chhattisgarh,KOREA,Moong(Green Gram),2004,Kharif,4.0,Hectare,1.0,Tonnes,0.25
51699,Chhattisgarh,KOREA,Moong(Green Gram),2004,Rabi,1.0,Hectare,,Tonnes,0.0
51700,Chhattisgarh,KOREA,Moong(Green Gram),2005,Kharif,6.0,Hectare,1.0,Tonnes,0.1666666666666666
51701,Chhattisgarh,KOREA,Moong(Green Gram),2006,Kharif,12.0,Hectare,3.0,Tonnes,0.25
51702,Chhattisgarh,MAHASAMUND,Moong(Green Gram),2004,Kharif,3061.0,Hectare,626.0,Tonnes,0.2045083306109114
51703,Chhattisgarh,MAHASAMUND,Moong(Green Gram),2004,Rabi,342.0,Hectare,59.0,Tonnes,0.1725146198830409
51704,Chhattisgarh,MAHASAMUND,Moong(Green Gram),2005,Kharif,3131.0,Hectare,724.0,Tonnes,0.2312360268284893
51705,Chhattisgarh,MAHASAMUND,Moong(Green Gram),2005,Rabi,397.0,Hectare,66.0,Tonnes,0.1662468513853904
51706,Chhattisgarh,MAHASAMUND,Moong(Green Gram),2006,Kharif,3004.0,Hectare,718.0,Tonnes,0.2390146471371504
51707,Chhattisgarh,MAHASAMUND,Moong(Green Gram),2006,Rabi,306.0,Hectare,51.0,Tonnes,0.1666666666666666
51708,Chhattisgarh,NARAYANPUR,Moong(Green Gram),2006,Kharif,21.0,Hectare,,Tonnes,0.0
51709,Chhattisgarh,RAIGARH,Moong(Green Gram),2004,Kharif,2106.0,Hectare,487.0,Tonnes,0.2312440645773979
51710,Chhattisgarh,RAIGARH,Moong(Green Gram),2004,Rabi,2305.0,Hectare,599.0,Tonnes,0.2598698481561822
51711,Chhattisgarh,RAIGARH,Moong(Green Gram),2005,Kharif,2065.0,Hectare,548.0,Tonnes,0.2653753026634383
51712,Chhattisgarh,RAIGARH,Moong(Green Gram),2005,Rabi,2420.0,Hectare,653.0,Tonnes,0.2698347107438016
51713,Chhattisgarh,RAIGARH,Moong(Green Gram),2006,Kharif,1970.0,Hectare,589.0,Tonnes,0.298984771573604
51714,Chhattisgarh,RAIGARH,Moong(Green Gram),2006,Rabi,2324.0,Hectare,705.0,Tonnes,0.3033562822719449
51715,Chhattisgarh,RAIPUR,Moong(Green Gram),2004,Kharif,503.0,Hectare,101.0,Tonnes,0.2007952286282306
51716,Chhattisgarh,RAIPUR,Moong(Green Gram),2004,Rabi,1719.0,Hectare,237.0,Tonnes,0.137870855148342
51717,Chhattisgarh,RAIPUR,Moong(Green Gram),2005,Kharif,513.0,Hectare,103.0,Tonnes,0.2007797270955165
51718,Chhattisgarh,RAIPUR,Moong(Green Gram),2005,Rabi,1899.0,Hectare,291.0,Tonnes,0.1532385466034755
51719,Chhattisgarh,RAIPUR,Moong(Green Gram),2006,Kharif,547.0,Hectare,109.0,Tonnes,0.1992687385740402
51720,Chhattisgarh,RAIPUR,Moong(Green Gram),2006,Rabi,2032.0,Hectare,311.0,Tonnes,0.1530511811023622
51721,Chhattisgarh,RAJNANDGAON,Moong(Green Gram),2004,Kharif,788.0,Hectare,176.0,Tonnes,0.2233502538071066
51722,Chhattisgarh,RAJNANDGAON,Moong(Green Gram),2004,Rabi,74.0,Hectare,13.0,Tonnes,0.1756756756756756
51723,Chhattisgarh,RAJNANDGAON,Moong(Green Gram),2005,Kharif,496.0,Hectare,103.0,Tonnes,0.2076612903225806
51724,Chhattisgarh,RAJNANDGAON,Moong(Green Gram),2005,Rabi,197.0,Hectare,35.0,Tonnes,0.1776649746192893
51725,Chhattisgarh,RAJNANDGAON,Moong(Green Gram),2006,Kharif,474.0,Hectare,97.0,Tonnes,0.2046413502109704
51726,Chhattisgarh,RAJNANDGAON,Moong(Green Gram),2006,Rabi,288.0,Hectare,58.0,Tonnes,0.2013888888888889
51727,Chhattisgarh,SURGUJA,Moong(Green Gram),2004,Kharif,72.0,Hectare,13.0,Tonnes,0.1805555555555555
51728,Chhattisgarh,SURGUJA,Moong(Green Gram),2004,Rabi,16.0,Hectare,3.0,Tonnes,0.1875
51729,Chhattisgarh,SURGUJA,Moong(Green Gram),2005,Kharif,112.0,Hectare,21.0,Tonnes,0.1875
51730,Chhattisgarh,SURGUJA,Moong(Green Gram),2006,Kharif,107.0,Hectare,22.0,Tonnes,0.205607476635514
52089,Chhattisgarh,BASTAR,Rice,2004,Kharif,260826.0,Hectare,327311.0,Tonnes,1.2549017352564544
52090,Chhattisgarh,BASTAR,Rice,2005,Kharif,260734.0,Hectare,349876.0,Tonnes,1.341888668144546
52091,Chhattisgarh,BASTAR,Rice,2006,Kharif,239805.0,Hectare,326040.0,Tonnes,1.359604678801526
52092,Chhattisgarh,BIJAPUR,Rice,2006,Kharif,59305.0,Hectare,,Tonnes,0.0
52093,Chhattisgarh,BILASPUR,Rice,2004,Kharif,321626.0,Hectare,433960.0,Tonnes,1.349269026757787
52094,Chhattisgarh,BILASPUR,Rice,2005,Kharif,322411.0,Hectare,515483.0,Tonnes,1.5988381289720264
52095,Chhattisgarh,BILASPUR,Rice,2006,Kharif,324475.0,Hectare,462644.0,Tonnes,1.4258232529470682
52096,Chhattisgarh,DANTEWADA,Rice,2004,Kharif,209076.0,Hectare,212564.0,Tonnes,1.0166829286957852
52097,Chhattisgarh,DANTEWADA,Rice,2005,Kharif,209077.0,Hectare,171278.0,Tonnes,0.8192101474576352
52098,Chhattisgarh,DANTEWADA,Rice,2006,Kharif,118352.0,Hectare,211112.0,Tonnes,1.783763687981614
52099,Chhattisgarh,DHAMTARI,Rice,2004,Kharif,145537.0,Hectare,201587.0,Tonnes,1.3851254320207234
52100,Chhattisgarh,DHAMTARI,Rice,2005,Kharif,149772.0,Hectare,272042.0,Tonnes,1.8163742221510029
52101,Chhattisgarh,DHAMTARI,Rice,2006,Kharif,163589.0,Hectare,328047.0,Tonnes,2.005312093111395
52102,Chhattisgarh,DURG,Rice,2004,Kharif,449635.0,Hectare,633535.0,Tonnes,1.4089984098212995
52103,Chhattisgarh,DURG,Rice,2005,Kharif,453535.0,Hectare,746241.0,Tonnes,1.6453878972956884
52104,Chhattisgarh,DURG,Rice,2006,Kharif,460930.0,Hectare,673868.0,Tonnes,1.4619747033172066
52105,Chhattisgarh,JANJGIR-CHAMPA,Rice,2004,Kharif,253093.0,Hectare,314469.0,Tonnes,1.242503743683152
52106,Chhattisgarh,JANJGIR-CHAMPA,Rice,2005,Kharif,253737.0,Hectare,452873.0,Tonnes,1.7848126209421566
52107,Chhattisgarh,JANJGIR-CHAMPA,Rice,2006,Kharif,278916.0,Hectare,528694.0,Tonnes,1.8955312710636891
52108,Chhattisgarh,JASHPUR,Rice,2004,Kharif,180028.0,Hectare,167461.0,Tonnes,0.9301941920145756
52109,Chhattisgarh,JASHPUR,Rice,2005,Kharif,180718.0,Hectare,159200.0,Tonnes,0.8809305105191514
52110,Chhattisgarh,JASHPUR,Rice,2006,Kharif,180309.0,Hectare,188689.0,Tonnes,1.0464757721467035
52111,Chhattisgarh,KABIRDHAM,Rice,2004,Kharif,93135.0,Hectare,83543.0,Tonnes,0.8970097170773608
52112,Chhattisgarh,KABIRDHAM,Rice,2005,Kharif,93236.0,Hectare,102670.0,Tonnes,1.101184091981638
52113,Chhattisgarh,KABIRDHAM,Rice,2006,Kharif,92837.0,Hectare,129942.0,Tonnes,1.399679007292351
52114,Chhattisgarh,KANKER,Rice,2004,Kharif,165555.0,Hectare,248783.0,Tonnes,1.5027211500709734
52115,Chhattisgarh,KANKER,Rice,2005,Kharif,167460.0,Hectare,275545.0,Tonnes,1.6454377164696046
52116,Chhattisgarh,KANKER,Rice,2006,Kharif,170620.0,Hectare,302060.0,Tonnes,1.7703668971984527
52117,Chhattisgarh,KORBA,Rice,2004,Kharif,109856.0,Hectare,101504.0,Tonnes,0.9239732012816778
52118,Chhattisgarh,KORBA,Rice,2005,Kharif,109622.0,Hectare,129060.0,Tonnes,1.1773184214847383
52119,Chhattisgarh,KORBA,Rice,2006,Kharif,109853.0,Hectare,95823.0,Tonnes,0.8722838702629878
52120,Chhattisgarh,KOREA,Rice,2004,Kharif,69968.0,Hectare,75066.0,Tonnes,1.0728618797164418
52121,Chhattisgarh,KOREA,Rice,2005,Kharif,70855.0,Hectare,62552.0,Tonnes,0.8828170206760285
52122,Chhattisgarh,KOREA,Rice,2006,Kharif,71107.0,Hectare,66435.0,Tonnes,0.9342962014991492
52123,Chhattisgarh,MAHASAMUND,Rice,2004,Kharif,251046.0,Hectare,319432.0,Tonnes,1.272404260573759
52124,Chhattisgarh,MAHASAMUND,Rice,2005,Kharif,250057.0,Hectare,247754.0,Tonnes,0.9907900998572324
52125,Chhattisgarh,MAHASAMUND,Rice,2006,Kharif,256752.0,Hectare,331104.0,Tonnes,1.289586838661432
52126,Chhattisgarh,NARAYANPUR,Rice,2006,Kharif,23578.0,Hectare,,Tonnes,0.0
52127,Chhattisgarh,RAIGARH,Rice,2004,Kharif,241526.0,Hectare,250401.0,Tonnes,1.036745526361551
52128,Chhattisgarh,RAIGARH,Rice,2005,Kharif,240317.0,Hectare,278707.0,Tonnes,1.1597473337300317
52129,Chhattisgarh,RAIGARH,Rice,2006,Kharif,240616.0,Hectare,307132.0,Tonnes,1.2764404694617149
52130,Chhattisgarh,RAIPUR,Rice,2004,Kharif,521744.0,Hectare,626563.0,Tonnes,1.2009012082553896
52131,Chhattisgarh,RAIPUR,Rice,2005,Kharif,518561.0,Hectare,804924.0,Tonnes,1.5522262568916676
52132,Chhattisgarh,RAIPUR,Rice,2006,Kharif,534394.0,Hectare,785967.0,Tonnes,1.4707631447957874
52133,Chhattisgarh,RAJNANDGAON,Rice,2004,Kharif,260215.0,Hectare,291457.0,Tonnes,1.12006225621121
52134,Chhattisgarh,RAJNANDGAON,Rice,2005,Kharif,261961.0,Hectare,357964.0,Tonnes,1.3664782162230256
52135,Chhattisgarh,RAJNANDGAON,Rice,2006,Kharif,265967.0,Hectare,357973.0,Tonnes,1.34593013418958
52136,Chhattisgarh,SURGUJA,Rice,2004,Kharif,310959.0,Hectare,299182.0,Tonnes,0.9621268398727808
52137,Chhattisgarh,SURGUJA,Rice,2005,Kharif,312299.0,Hectare,341368.0,Tonnes,1.0930806694866138
52138,Chhattisgarh,SURGUJA,Rice,2006,Kharif,313914.0,Hectare,345995.0,Tonnes,1.1021967800098116
52564,Chhattisgarh,BASTAR,Urad,2004,Kharif,11683.0,Hectare,4865.0,Tonnes,0.4164170161773517
52565,Chhattisgarh,BASTAR,Urad,2004,Rabi,2.0,Hectare,1.0,Tonnes,0.5
52566,Chhattisgarh,BASTAR,Urad,2005,Kharif,11319.0,Hectare,4787.0,Tonnes,0.4229172188355862
52567,Chhattisgarh,BASTAR,Urad,2006,Kharif,9880.0,Hectare,4711.0,Tonnes,0.4768218623481781
52568,Chhattisgarh,BIJAPUR,Urad,2006,Kharif,384.0,Hectare,,Tonnes,0.0
52569,Chhattisgarh,BIJAPUR,Urad,2006,Rabi,210.0,Hectare,,Tonnes,0.0
52570,Chhattisgarh,BILASPUR,Urad,2004,Kharif,2228.0,Hectare,451.0,Tonnes,0.202423698384201
52571,Chhattisgarh,BILASPUR,Urad,2004,Rabi,212.0,Hectare,2.0,Tonnes,0.0094339622641509
52572,Chhattisgarh,BILASPUR,Urad,2005,Kharif,1912.0,Hectare,433.0,Tonnes,0.2264644351464435
52573,Chhattisgarh,BILASPUR,Urad,2005,Rabi,216.0,Hectare,48.0,Tonnes,0.2222222222222222
52574,Chhattisgarh,BILASPUR,Urad,2006,Kharif,1783.0,Hectare,397.0,Tonnes,0.2226584408300617
52575,Chhattisgarh,BILASPUR,Urad,2006,Rabi,195.0,Hectare,45.0,Tonnes,0.2307692307692307
52576,Chhattisgarh,DANTEWADA,Urad,2004,Kharif,1527.0,Hectare,437.0,Tonnes,0.2861820563195809
52577,Chhattisgarh,DANTEWADA,Urad,2004,Rabi,314.0,Hectare,46.0,Tonnes,0.1464968152866242
52578,Chhattisgarh,DANTEWADA,Urad,2005,Kharif,1509.0,Hectare,510.0,Tonnes,0.3379721669980119
52579,Chhattisgarh,DANTEWADA,Urad,2005,Rabi,282.0,Hectare,62.0,Tonnes,0.2198581560283688
52580,Chhattisgarh,DANTEWADA,Urad,2006,Kharif,933.0,Hectare,428.0,Tonnes,0.4587352625937835
52581,Chhattisgarh,DANTEWADA,Urad,2006,Rabi,34.0,Hectare,49.0,Tonnes,1.4411764705882353
52582,Chhattisgarh,DHAMTARI,Urad,2004,Kharif,614.0,Hectare,231.0,Tonnes,0.3762214983713355
52583,Chhattisgarh,DHAMTARI,Urad,2004,Rabi,674.0,Hectare,154.0,Tonnes,0.228486646884273
52584,Chhattisgarh,DHAMTARI,Urad,2005,Kharif,503.0,Hectare,189.0,Tonnes,0.3757455268389662
52585,Chhattisgarh,DHAMTARI,Urad,2005,Rabi,1090.0,Hectare,299.0,Tonnes,0.2743119266055046
52586,Chhattisgarh,DHAMTARI,Urad,2006,Kharif,570.0,Hectare,215.0,Tonnes,0.3771929824561403
52587,Chhattisgarh,DHAMTARI,Urad,2006,Rabi,890.0,Hectare,244.0,Tonnes,0.2741573033707865
52588,Chhattisgarh,DURG,Urad,2004,Kharif,2588.0,Hectare,733.0,Tonnes,0.2832302936630603
52589,Chhattisgarh,DURG,Urad,2004,Rabi,2006.0,Hectare,370.0,Tonnes,0.1844466600199401
52590,Chhattisgarh,DURG,Urad,2005,Kharif,2637.0,Hectare,721.0,Tonnes,0.273416761471369
52591,Chhattisgarh,DURG,Urad,2005,Rabi,1500.0,Hectare,344.0,Tonnes,0.2293333333333333
52592,Chhattisgarh,DURG,Urad,2006,Kharif,2402.0,Hectare,693.0,Tonnes,0.2885095753538718
52593,Chhattisgarh,DURG,Urad,2006,Rabi,1683.0,Hectare,414.0,Tonnes,0.2459893048128342
52594,Chhattisgarh,JANJGIR-CHAMPA,Urad,2004,Kharif,1725.0,Hectare,412.0,Tonnes,0.2388405797101449
52595,Chhattisgarh,JANJGIR-CHAMPA,Urad,2004,Rabi,127.0,Hectare,30.0,Tonnes,0.2362204724409448
52596,Chhattisgarh,JANJGIR-CHAMPA,Urad,2005,Kharif,1788.0,Hectare,427.0,Tonnes,0.238814317673378
52597,Chhattisgarh,JANJGIR-CHAMPA,Urad,2005,Rabi,102.0,Hectare,29.0,Tonnes,0.284313725490196
52598,Chhattisgarh,JANJGIR-CHAMPA,Urad,2006,Kharif,1778.0,Hectare,309.0,Tonnes,0.1737907761529808
52599,Chhattisgarh,JANJGIR-CHAMPA,Urad,2006,Rabi,103.0,Hectare,24.0,Tonnes,0.233009708737864
52600,Chhattisgarh,JASHPUR,Urad,2004,Kharif,16127.0,Hectare,3047.0,Tonnes,0.1889378061635766
52601,Chhattisgarh,JASHPUR,Urad,2005,Kharif,15634.0,Hectare,2712.0,Tonnes,0.1734680823845465
52602,Chhattisgarh,JASHPUR,Urad,2006,Kharif,15974.0,Hectare,3572.0,Tonnes,0.2236133717290597
52603,Chhattisgarh,KABIRDHAM,Urad,2004,Kharif,2858.0,Hectare,1033.0,Tonnes,0.3614415675297411
52604,Chhattisgarh,KABIRDHAM,Urad,2004,Rabi,168.0,Hectare,52.0,Tonnes,0.3095238095238095
52605,Chhattisgarh,KABIRDHAM,Urad,2005,Kharif,2672.0,Hectare,805.0,Tonnes,0.3012724550898203
52606,Chhattisgarh,KABIRDHAM,Urad,2005,Rabi,114.0,Hectare,37.0,Tonnes,0.3245614035087719
52607,Chhattisgarh,KABIRDHAM,Urad,2006,Kharif,2333.0,Hectare,843.0,Tonnes,0.3613373339048435
52608,Chhattisgarh,KABIRDHAM,Urad,2006,Rabi,123.0,Hectare,40.0,Tonnes,0.3252032520325203
52609,Chhattisgarh,KANKER,Urad,2004,Kharif,4800.0,Hectare,1936.0,Tonnes,0.4033333333333333
52610,Chhattisgarh,KANKER,Urad,2004,Rabi,69.0,Hectare,29.0,Tonnes,0.4202898550724637
