State,Crop,Year,Yield
Bihar,Moong(Green Gram),1970,0.6111111111111112
Bihar,Moong(Green Gram),1970,1.108108108108108
Bihar,Moong(Green Gram),1970,0.6875
Bihar,Moong(Green Gram),1970,0.6222222222222222
Bihar,Moong(Green Gram),1970,0.6666666666666666
Bihar,Moong(Green Gram),1970,0.6
Bihar,Moong(Green Gram),1970,0.8806818181818182
Bihar,Moong(Green Gram),1970,0.5294117647058824
Bihar,Moong(Green Gram),1970,1.0217391304347827
Bihar,Moong(Green Gram),1970,0.8770491803278688
Bihar,Moong(Green Gram),1970,0.625
Bihar,Moong(Green Gram),1970,0.6
Bihar,Moong(Green Gram),1970,0.5
Bihar,Moong(Green Gram),1970,0.6049382716049383
Bihar,Moong(Green Gram),1970,0.8888888888888888
Bihar,Moong(Green Gram),1970,0.6271186440677966
Bihar,Moong(Green Gram),1970,0.6529680365296804
Bihar,Moong(Green Gram),1970,0.8278941944349021
Bihar,Moong(Green Gram),1970,0.4805725971370143
Bihar,Moong(Green Gram),1970,0.6
Bihar,Moong(Green Gram),1970,1.0473684210526315
Bihar,Moong(Green Gram),1970,1.2308724832214766
Bihar,Moong(Green Gram),1970,0.6521739130434783
Bihar,Moong(Green Gram),1970,1.001832620647526
Bihar,Moong(Green Gram),1970,0.6010362694300518
Bihar,Moong(Green Gram),1970,1.105070250458155
Bihar,Moong(Green Gram),1970,0.6234309623430963
Bihar,Moong(Green Gram),1970,0.6237018937080024
Bihar,Moong(Green Gram),1970,0.6535532994923858
Bihar,Moong(Green Gram),1970,0.5779672815871911
Bihar,Moong(Green Gram),1970,1.4710801393728223
Bihar,Moong(Green Gram),1970,0.8780082987551867
Bihar,Moong(Green Gram),1970,0.631578947368421
Bihar,Moong(Green Gram),1970,0.5
Bihar,Moong(Green Gram),1970,0.6
Bihar,Moong(Green Gram),1970,0.655
Bihar,Moong(Green Gram),1970,0.4729760035882485
Bihar,Moong(Green Gram),1970,0.5240174672489083
Bihar,Moong(Green Gram),1970,0.576986272327344
Bihar,Moong(Green Gram),1970,0.484375
Bihar,Moong(Green Gram),1970,0.5670217840674193
Bihar,Moong(Green Gram),1970,0.6567164179104478
Bihar,Moong(Green Gram),1970,0.4299358071081885
Bihar,Moong(Green Gram),1970,0.6788617886178862
Bihar,Moong(Green Gram),1970,0.6739287260135622
Bihar,Moong(Green Gram),1970,0.2235772357723577
Bihar,Moong(Green Gram),1970,0.6460176991150443
Bihar,Moong(Green Gram),1970,0.6521739130434783
Bihar,Moong(Green Gram),1970,1.0
Bihar,Moong(Green Gram),1970,0.6138613861386139
Bihar,Moong(Green Gram),1970,1.104
Bihar,Moong(Green Gram),1970,0.6923076923076923
Bihar,Moong(Green Gram),1970,0.624
Bihar,Moong(Green Gram),1970,0.4319907841966038
Bihar,Moong(Green Gram),1970,0.3890064319566689
Bihar,Moong(Green Gram),1970,0.624007173968742
Bihar,Moong(Green Gram),1970,0.6531645569620254
Bihar,Moong(Green Gram),1970,0.539308176100629
Bihar,Moong(Green Gram),1970,0.6086956521739131
Bihar,Moong(Green Gram),1970,0.600250626566416
Bihar,Moong(Green Gram),1970,0.9098837209302324
Bihar,Moong(Green Gram),1970,0.624113475177305
Bihar,Moong(Green Gram),1970,0.6470588235294118
Bihar,Moong(Green Gram),1970,0.5962616822429907
Bihar,Moong(Green Gram),1970,0.8223938223938224
Bihar,Moong(Green Gram),1970,0.5271668822768435
Bihar,Moong(Green Gram),1970,0.936
Bihar,Moong(Green Gram),1970,0.8789731051344744
Bihar,Moong(Green Gram),1970,0.6530612244897959
Bihar,Moong(Green Gram),1970,0.5127118644067796
Bihar,Moong(Green Gram),1970,0.5612244897959183
Bihar,Moong(Green Gram),1970,0.3917647058823529
Bihar,Moong(Green Gram),1970,0.4666666666666667
Bihar,Moong(Green Gram),1970,0.6240090600226501
Bihar,Moong(Green Gram),1970,0.538961038961039
Bihar,Moong(Green Gram),1970,0.5982905982905983
Bihar,Moong(Green Gram),1970,0.6224489795918368
Bihar,Moong(Green Gram),1970,0.6533613445378151
Bihar,Moong(Green Gram),1970,0.5131022823330516
Bihar,Moong(Green Gram),1970,0.4691358024691358
Bihar,Moong(Green Gram),1970,0.3916167664670659
Bihar,Moong(Green Gram),1970,0.4153846153846154
Bihar,Moong(Green Gram),1970,0.6235011990407674
Bihar,Moong(Green Gram),1970,0.6539408866995073
Bihar,Moong(Green Gram),1970,0.541949660407511
Bihar,Moong(Green Gram),1970,0.5559265442404007
Bihar,Moong(Green Gram),1970,1.131027253668763
Bihar,Moong(Green Gram),1970,0.995959595959596
Bihar,Moong(Green Gram),1970,1.3309314117961035
Bihar,Moong(Green Gram),1970,0.6607142857142857
Bihar,Moong(Green Gram),1970,0.5368421052631579
Bihar,Moong(Green Gram),1970,0.6097560975609756
Bihar,Moong(Green Gram),1970,0.6041666666666666
Bihar,Moong(Green Gram),1970,0.9032258064516128
Bihar,Moong(Green Gram),1970,0.625
Bihar,Moong(Green Gram),1970,0.6349921496347873
Bihar,Moong(Green Gram),1970,0.6500102536058514
Bihar,Moong(Green Gram),1970,0.625
Bihar,Moong(Green Gram),1970,0.3749725576289791
Bihar,Moong(Green Gram),1970,0.6528497409326425
Bihar,Moong(Green Gram),1970,0.705999800339423
Bihar,Moong(Green Gram),1970,0.6382978723404256
Bihar,Moong(Green Gram),1970,0.5940204563335956
Bihar,Moong(Green Gram),1970,0.2233009708737864
Bihar,Moong(Green Gram),1970,0.4550222921584054
Bihar,Moong(Green Gram),1970,0.5150125104253545
Bihar,Moong(Green Gram),1970,0.7142857142857143
Bihar,Moong(Green Gram),1970,0.439170323095333
Bihar,Moong(Green Gram),1970,0.5420821699242122
Bihar,Moong(Green Gram),1970,1.1428571428571428
Bihar,Moong(Green Gram),1970,0.6666666666666666
Bihar,Moong(Green Gram),1970,0.6
Bihar,Moong(Green Gram),1970,0.6555555555555556
Bihar,Moong(Green Gram),1970,0.5133470225872689
Bihar,Moong(Green Gram),1970,0.5157894736842106
Bihar,Moong(Green Gram),1970,0.39150401836969
Bihar,Moong(Green Gram),1970,0.3939393939393939
Bihar,Moong(Green Gram),1970,0.6244541484716157
Bihar,Moong(Green Gram),1970,0.6548672566371682
Bihar,Moong(Green Gram),1970,0.856012979111742
Bihar,Moong(Green Gram),1970,0.5666666666666667
Bihar,Moong(Green Gram),1970,0.5419038272816487
Bihar,Moong(Green Gram),1970,0.3928571428571428
Bihar,Moong(Green Gram),1970,0.6239450441609421
Bihar,Moong(Green Gram),1970,0.8680109990834097
Bihar,Moong(Green Gram),1970,1.0
Bihar,Moong(Green Gram),1970,0.9572784810126582
Bihar,Moong(Green Gram),1970,0.5882352941176471
Bihar,Moong(Green Gram),1970,0.6465608465608466
Bihar,Moong(Green Gram),1970,0.6538461538461539
Bihar,Moong(Green Gram),1970,0.3409806759172554
Bihar,Moong(Green Gram),1970,0.5271317829457365
Bihar,Moong(Green Gram),1970,0.3719937384374555
Bihar,Moong(Green Gram),1970,0.7286821705426356
Bihar,Moong(Green Gram),1970,0.6910013756463166
Bihar,Moong(Green Gram),1970,0.6486486486486487
Bihar,Moong(Green Gram),1970,0.5359750987669101
Bihar,Moong(Green Gram),1970,0.6
Bihar,Moong(Green Gram),1970,0.2970242214532872
Bihar,Moong(Green Gram),1970,0.3823529411764705
Bihar,Moong(Green Gram),1970,0.6239446366782007
Bihar,Rice,1970,1.2744001978728667
Bihar,Rice,1970,1.9581644359464627
Bihar,Rice,1970,0.9913391893974418
Bihar,Rice,1970,1.1947487113402062
Bihar,Rice,1970,2.104309827206618
Bihar,Rice,1970,2.0033494410685027
Bihar,Rice,1970,1.9114046391752575
Bihar,Rice,1970,3.446994462605911
Bihar,Rice,1970,2.2019308542630194
Bihar,Rice,1970,1.78505252548746
Bihar,Rice,1970,1.5
Bihar,Rice,1970,3.0663063337393424
Bihar,Rice,1970,1.8333333333333333
Bihar,Rice,1970,3.061586479902558
Bihar,Rice,1970,1.416839759659385
Bihar,Rice,1970,3.303595554092256
Bihar,Rice,1970,3.4186314069430086
Bihar,Rice,1970,1.9948359735561931
Bihar,Rice,1970,3.914832631789938
Bihar,Rice,1970,3.020724582031777
Bihar,Rice,1970,0.466324200913242
Bihar,Rice,1970,1.9271028037383175
Bihar,Rice,1970,0.2765887207702888
Bihar,Rice,1970,1.2709401709401709
Bihar,Rice,1970,1.75390625
Bihar,Rice,1970,2.020436927413672
Bihar,Rice,1970,1.946486693471185
Bihar,Rice,1970,2.6
Bihar,Rice,1970,2.0041573778393684
Bihar,Rice,1970,0.8725738396624473
Bihar,Rice,1970,1.9223602484472049
Bihar,Rice,1970,0.9496685573703272
Bihar,Rice,1970,1.6078098471986415
Bihar,Rice,1970,1.822463768115942
Bihar,Rice,1970,3.0885295486272684
Bihar,Rice,1970,1.773143438453713
Bihar,Rice,1970,2.630434782608696
Bihar,Rice,1970,1.913466930319039
Bihar,Rice,1970,0.8941908713692946
Bihar,Rice,1970,1.894736842105263
Bihar,Rice,1970,2.0396781170603626
Bihar,Rice,1970,1.603211009174312
Bihar,Rice,1970,1.5
Bihar,Rice,1970,3.302458877075032
Bihar,Rice,1970,1.782857142857143
Bihar,Rice,1970,2.375
Bihar,Rice,1970,3.4230204999237923
Bihar,Rice,1970,1.751132958117097
Bihar,Rice,1970,1.5
Bihar,Rice,1970,3.523794572161852
Bihar,Rice,1970,3.520421607378129
Bihar,Rice,1970,0.9987549347099908
Bihar,Rice,1970,1.6482520500647388
Bihar,Rice,1970,0.8915926115479459
Bihar,Rice,1970,1.6718020667512077
Bihar,Rice,1970,1.6133101348412353
Bihar,Rice,1970,2.024003979934497
Bihar,Rice,1970,1.6040411784032418
Bihar,Rice,1970,2.0109075043630016
Bihar,Rice,1970,1.617419936497981
Bihar,Rice,1970,0.9642857142857144
Bihar,Rice,1970,1.8666666666666667
Bihar,Rice,1970,1.0907023904627298
Bihar,Rice,1970,1.606060606060606
Bihar,Rice,1970,1.4615384615384617
Bihar,Rice,1970,3.222169308569744
Bihar,Rice,1970,1.7777777777777777
Bihar,Rice,1970,2.3076923076923075
Bihar,Rice,1970,3.2745274527452746
Bihar,Rice,1970,1.0064917326820175
Bihar,Rice,1970,0.8145883961117861
Bihar,Rice,1970,1.846601877670896
Bihar,Rice,1970,2.437898623699228
Bihar,Rice,1970,2.163438997044134
Bihar,Rice,1970,2.870939755691283
Bihar,Rice,1970,1.0833333333333333
Bihar,Rice,1970,0.4182754182754182
Bihar,Rice,1970,1.5925925925925926
Bihar,Rice,1970,2.083623551455164
Bihar,Rice,1970,1.25
Bihar,Rice,1970,1.4674903382126194
Bihar,Rice,1970,1.309946096331073
Bihar,Rice,1970,2.822302506611047
Bihar,Rice,1970,3.8233703649205415
Bihar,Rice,1970,1.0375586854460097
Bihar,Rice,1970,1.8074671344633724
Bihar,Rice,1970,3.492601642877109
Bihar,Rice,1970,3.857091094267191
Bihar,Rice,1970,1.1378730186841406
Bihar,Rice,1970,2.044688492885758
Bihar,Rice,1970,1.4093918004608126
Bihar,Rice,1970,1.7622785539392194
Bihar,Rice,1970,1.866676542478335
Bihar,Rice,1970,2.136713459424146
Bihar,Rice,1970,2.3656403850393124
Bihar,Rice,1970,2.985966249696802
Bihar,Rice,1970,3.5133214310238277
Bihar,Rice,1970,0.8004637925582376
Bihar,Rice,1970,1.8904109589041096
Bihar,Rice,1970,0.3771451376879074
Bihar,Rice,1970,0.986895376092052
Bihar,Rice,1970,1.5054945054945057
Bihar,Rice,1970,1.8807439824945296
Bihar,Rice,1970,1.2493354598617756
Bihar,Rice,1970,2.2967032967032965
Bihar,Rice,1970,2.208068762583243
Bihar,Rice,1970,0.5258913412563667
Bihar,Rice,1970,1.9044222539229672
Bihar,Rice,1970,0.8898664522334169
Bihar,Rice,1970,0.9852193995381062
Bihar,Rice,1970,1.8814191602508137
Bihar,Rice,1970,2.221351326082214
Bihar,Rice,1970,0.4593350383631713
Bihar,Rice,1970,2.1725341191067
Bihar,Rice,1970,1.2575501506356088
Bihar,Rice,1970,0.4435831180017227
Bihar,Rice,1970,1.920946538124452
Bihar,Rice,1970,3.5033641404805915
Bihar,Rice,1970,1.1103395515800625
Bihar,Rice,1970,1.7621052631578948
Bihar,Rice,1970,0.7037600081078342
Bihar,Rice,1970,0.8736607878687984
Bihar,Rice,1970,1.635667396061269
Bihar,Rice,1970,1.5135432421284205
Bihar,Rice,1970,1.58763337414728
Bihar,Rice,1970,1.8435448577680524
Bihar,Rice,1970,2.630696791876032
Bihar,Rice,1970,0.6587006633109094
Bihar,Rice,1970,1.822572931611669
Bihar,Rice,1970,0.5148171734075796
Bihar,Rice,1970,1.7500057275080758
Bihar,Rice,1970,1.8248669569424287
Bihar,Rice,1970,1.594589527052365
Bihar,Rice,1970,1.3451347911604767
Bihar,Rice,1970,2.1391257995735606
Bihar,Rice,1970,0.9403033630189906
Bihar,Rice,1970,1.9101123595505616
Bihar,Rice,1970,0.4478331276989513
Bihar,Rice,1970,1.7582417582417582
Bihar,Rice,1970,2.1231725645579997
Bihar,Rice,1970,2.0
Bihar,Rice,1970,2.56043956043956
Bihar,Rice,1970,2.8122681455390266
Bihar,Rice,1970,0.7012517055229281
Bihar,Rice,1970,1.6884615384615385
Bihar,Rice,1970,0.4683126613482404
Bihar,Rice,1970,1.674071856287425
Bihar,Rice,1970,1.8115942028985508
Bihar,Rice,1970,2.365187683866348
Bihar,Rice,1970,2.0273849472674974
Bihar,Rice,1970,2.2922374429223744
Bihar,Rice,1970,2.204667899246536
Bihar,Rice,1970,1.9444444444444444
Bihar,Rice,1970,1.0841003877954196
Bihar,Rice,1970,1.5907590759075907
Bihar,Rice,1970,2.7515373886581926
Bihar,Rice,1970,2.507681738695978
Bihar,Rice,1970,1.0350355759704584
Bihar,Rice,1970,2.938644011528769
Bihar,Rice,1970,2.899771576737869
Bihar,Rice,1970,1.134788686315915
Bihar,Rice,1970,1.7654270535349408
Bihar,Rice,1970,1.2585844729283662
Bihar,Rice,1970,1.9752972258916777
Bihar,Rice,1970,1.637362637362637
Bihar,Rice,1970,2.596508632547748
Bihar,Rice,1970,1.9307851239669425
Bihar,Rice,1970,2.2985452245414293
Bihar,Rice,1970,2.3102953079714874
Bihar,Rice,1970,1.0298507462686568
Bihar,Rice,1970,1.2853781512605045
Bihar,Rice,1970,1.5985915492957747
Bihar,Rice,1970,2.786250250116721
Bihar,Rice,1970,1.7974683544303798
Bihar,Rice,1970,2.375
Bihar,Rice,1970,3.210380090043348
Bihar,Rice,1970,0.6243995760903973
Bihar,Rice,1970,1.6896551724137931
Bihar,Rice,1970,0.6197623409583677
Bihar,Rice,1970,1.4319157910882736
Bihar,Rice,1970,2.642098169156464
Bihar,Rice,1970,1.9360973484503077
Bihar,Rice,1970,1.8072599349690937
Bihar,Rice,1970,1.5990976263650036
Bihar,Rice,1970,1.858034321372855
Bihar,Rice,1970,1.102624510436518
Bihar,Rice,1970,1.1484255579333538
Bihar,Rice,1970,1.7938267081883128
Bihar,Rice,1970,2.1741256568549314
Bihar,Rice,1970,1.3230319100301728
Bihar,Rice,1970,2.00477796514896
Bihar,Rice,1970,2.062058492535897
Bihar,Rice,1970,0.9813084112149532
Bihar,Rice,1970,1.9
Bihar,Rice,1970,1.6535314869023494
Bihar,Rice,1970,1.588235294117647
Bihar,Rice,1970,1.4761904761904765
Bihar,Rice,1970,4.3275074513677
Bihar,Rice,1970,1.7605633802816902
Bihar,Rice,1970,2.2857142857142856
Bihar,Rice,1970,4.0142039585717875
Bihar,Rice,1970,1.306033483281547
Bihar,Rice,1970,1.8011472275334608
Bihar,Rice,1970,0.9938949222189608
Bihar,Rice,1970,1.714066398004222
Bihar,Rice,1970,1.9544084400904296
Bihar,Rice,1970,2.021381555361163
Bihar,Rice,1970,0.8659871482384224
Bihar,Rice,1970,1.7813932172318974
Bihar,Rice,1970,2.23439676328182
Bihar,Rice,1970,0.701779278640143
Bihar,Rice,1970,0.8656215005599104
Bihar,Rice,1970,0.4120874918741157
Bihar,Rice,1970,1.939345585973547
Bihar,Rice,1970,2.1325694723420607
Bihar,Rice,1970,1.4919063365118426
Bihar,Rice,1970,2.1741318074191
Bihar,Rice,1970,1.090940054495913
Bihar,Rice,1970,1.944055944055944
Bihar,Rice,1970,1.264848596523555
Bihar,Rice,1970,1.6985925163062134
Bihar,Rice,1970,2.0036630036630036
Bihar,Rice,1970,1.753577853556373
Bihar,Rice,1970,2.104384133611691
Bihar,Rice,1970,2.827838827838828
Bihar,Rice,1970,2.3501547148825734
Bihar,Rice,1970,0.4748193315266486
Bihar,Rice,1970,1.507936507936508
Bihar,Rice,1970,2.254778101716877
Bihar,Rice,1970,3.0975277741184737
Bihar,Rice,1970,0.5051903114186851
Bihar,Rice,1970,0.1902241131944788
Bihar,Rice,1970,2.996656346749226
Bihar,Rice,1970,2.389515349565057
Bihar,Rice,1970,2.4353252647503782
Bihar,Rice,1970,2.057452936940644
Bihar,Rice,1970,0.4980480259281084
Bihar,Rice,1970,2.2222222222222223
Bihar,Rice,1970,0.3014164517696304
Bihar,Rice,1970,1.3665438467207074
Bihar,Rice,1970,1.8
Bihar,Rice,1970,1.6696195195798986
Bihar,Rice,1970,1.8296945947627048
Bihar,Rice,1970,2.8
Bihar,Rice,1970,2.2149473684210528
Bihar,Rice,1970,0.7779546902010736
Bihar,Rice,1970,0.942793156507564
Bihar,Rice,1970,1.5693213320099937
Bihar,Rice,1970,2.044656473096803
Bihar,Rice,1970,2.0022966197638685
Bihar,Rice,1970,2.3333333333333335
Bihar,Rice,1970,2.225964601279672
Bihar,Rice,1970,1.410380123551427
Bihar,Rice,1970,1.9567462879276951
Bihar,Rice,1970,1.139440818628636
Bihar,Rice,1970,0.8894106458228074
Bihar,Rice,1970,1.4468291108600937
Bihar,Rice,1970,1.762298043669024
Bihar,Rice,1970,1.67343299551223
Bihar,Rice,1970,1.8960787477811845
Bihar,Rice,1970,1.4677127961596037
Bihar,Rice,1970,0.556989247311828
Bihar,Rice,1970,1.6878980891719746
Bihar,Rice,1970,0.6823639153853098
Bihar,Rice,1970,1.5031906407870248
Bihar,Rice,1970,1.8211920529801324
Bihar,Rice,1970,2.4182191923397167
Bihar,Rice,1970,2.3384910485933506
Bihar,Rice,1970,2.827814569536424
Bihar,Rice,1970,2.4279461191735496
Bihar,Urad,1970,0.8698630136986302
Bihar,Urad,1970,0.8505747126436781
Bihar,Urad,1970,0.8505747126436781
Bihar,Urad,1970,0.8571428571428571
Bihar,Urad,1970,0.9047619047619048
Bihar,Urad,1970,0.8536585365853658
Bihar,Urad,1970,0.8724760892667375
Bihar,Urad,1970,0.8761804826862539
Bihar,Urad,1970,0.8787346221441125
Bihar,Urad,1970,0.871887405268856
Bihar,Urad,1970,0.8564631245043616
Bihar,Urad,1970,0.8544366899302094
Bihar,Urad,1970,0.8732394366197183
Bihar,Urad,1970,0.8936170212765957
Bihar,Urad,1970,0.9178082191780822
Bihar,Urad,1970,0.8333333333333334
Bihar,Urad,1970,0.875
Bihar,Urad,1970,0.8823529411764706
Bihar,Urad,1970,0.875
Bihar,Urad,1970,0.875
Bihar,Urad,1970,0.91
Bihar,Urad,1970,0.8697674418604651
Bihar,Urad,1970,0.8679245283018868
Bihar,Urad,1970,0.9183673469387756
Bihar,Urad,1970,0.9166666666666666
Bihar,Urad,1970,1.0
Bihar,Urad,1970,1.0
Bihar,Urad,1970,1.0
Bihar,Urad,1970,0.9155844155844156
Bihar,Urad,1970,0.9125
Bihar,Urad,1970,0.85
Bihar,Urad,1970,0.9230769230769232
Bihar,Urad,1970,1.0
Bihar,Urad,1970,0.8718703976435935
Bihar,Urad,1970,0.8532856213402733
Bihar,Urad,1970,0.850293542074364
Bihar,Urad,1970,0.8720514653323803
Bihar,Urad,1970,0.8570841889117043
Bihar,Urad,1970,0.8546020453534905
Bihar,Urad,1970,0.871244635193133
Bihar,Urad,1970,0.8851674641148325
Bihar,Urad,1970,0.883177570093458
Bihar,Urad,1970,0.8636363636363636
Bihar,Urad,1970,0.8724928366762178
Bihar,Urad,1970,0.8538622129436325
Bihar,Urad,1970,0.8507795100222717
Bihar,Urad,1970,0.8722382324687801
Bihar,Urad,1970,0.8652912621359223
Bihar,Urad,1970,0.8610240334378265
Bihar,Urad,1970,0.8705882352941177
Bihar,Urad,1970,1.0
Bihar,Urad,1970,0.8888888888888888
Bihar,Urad,1970,0.8723404255319149
Bihar,Urad,1970,0.8571428571428571
Bihar,Urad,1970,0.8888888888888888
Bihar,Urad,1970,0.8809523809523809
Bihar,Urad,1970,0.9133858267716536
Bihar,Urad,1970,0.8883928571428571
Bihar,Urad,1970,0.8666666666666667
Bihar,Urad,1970,0.8802083333333334
Bihar,Urad,1970,0.8795180722891566
Bihar,Urad,1970,0.8724373576309795
Bihar,Urad,1970,0.8952702702702703
Bihar,Urad,1970,0.8982035928143712
Bihar,Urad,1970,0.8713450292397661
Bihar,Urad,1970,0.8554913294797688
Bihar,Urad,1970,0.8502994011976048
Bihar,Urad,1970,0.8666666666666667
Bihar,Urad,1970,0.925
Bihar,Urad,1970,1.0
Bihar,Urad,1970,1.0
Bihar,Urad,1970,1.0
Bihar,Urad,1970,1.0
Bihar,Urad,1970,0.8717241379310345
Bihar,Urad,1970,0.881638846737481
Bihar,Urad,1970,0.8754716981132076
Bihar,Urad,1970,0.8666666666666667
Bihar,Urad,1970,0.9183673469387756
Bihar,Urad,1970,0.9142857142857144
Bihar,Urad,1970,1.0
Bihar,Urad,1970,0.875
Bihar,Urad,1970,0.9166666666666666
Bihar,Urad,1970,1.0
Bihar,Urad,1970,0.8736263736263736
Bihar,Urad,1970,0.8863636363636364
Bihar,Urad,1970,0.9083969465648856
Bihar,Urad,1970,0.8722986247544204
Bihar,Urad,1970,0.8875219683655536
Bihar,Urad,1970,0.8857644991212654
Bihar,Urad,1970,0.8723404255319149
Bihar,Urad,1970,0.9019607843137256
Bihar,Urad,1970,0.8867313915857605
Chhattisgarh,Maize,1970,1.192
Chhattisgarh,Maize,1970,1.4049586776859504
Chhattisgarh,Maize,1970,1.0909090909090908
Chhattisgarh,Maize,1970,1.6132075471698113
Chhattisgarh,Maize,1970,1.3950725431152478
Chhattisgarh,Maize,1970,2.0374064837905235
Chhattisgarh,Maize,1970,2.00424859203636
Chhattisgarh,Maize,1970,2.062602425434284
Chhattisgarh,Maize,1970,2.351994107124066
Chhattisgarh,Maize,1970,1.1764705882352942
Chhattisgarh,Maize,1970,1.6
Chhattisgarh,Maize,1970,1.4729344729344729
Chhattisgarh,Maize,1970,2.0642201834862384
Chhattisgarh,Maize,1970,2.0158982511923687
Chhattisgarh,Maize,1970,1.737489516354487
Chhattisgarh,Maize,1970,1.3743961352657006
Chhattisgarh,Maize,1970,1.7779621639561898
Chhattisgarh,Maize,1970,2.1295608108108106
Chhattisgarh,Maize,1970,2.0626145387904704
Chhattisgarh,Maize,1970,1.9152803450400493
Chhattisgarh,Maize,1970,2.5212355212355213
Chhattisgarh,Maize,1970,2.264678471575023
Chhattisgarh,Maize,1970,2.6973772696704774
Chhattisgarh,Maize,1970,1.4696969696969695
Chhattisgarh,Maize,1970,1.1891891891891893
Chhattisgarh,Maize,1970,1.55
Chhattisgarh,Maize,1970,1.0874471086036672
Chhattisgarh,Maize,1970,1.489535722877075
Chhattisgarh,Maize,1970,1.7348484848484849
Chhattisgarh,Maize,1970,1.3727810650887573
Chhattisgarh,Maize,1970,1.8376068376068375
Chhattisgarh,Maize,1970,1.697844169071465
Chhattisgarh,Maize,1970,1.559194814056636
Chhattisgarh,Maize,1970,1.8541118709451163
Chhattisgarh,Maize,1970,1.435989902632528
Chhattisgarh,Maize,1970,1.2955107811947684
Chhattisgarh,Maize,1970,1.541089566020314
Chhattisgarh,Maize,1970,2.0356025461214804
Chhattisgarh,Maize,1970,2.062422330561132
Chhattisgarh,Maize,1970,1.881640949829068
Chhattisgarh,Maize,1970,2.0625144175317187
Chhattisgarh,Maize,1970,2.0158778625954197
Chhattisgarh,Maize,1970,1.4702100300042864
Chhattisgarh,Maize,1970,1.3745682210708117
Chhattisgarh,Maize,1970,1.8353221957040573
Chhattisgarh,Maize,1970,1.627685546875
Chhattisgarh,Maize,1970,1.395112268949262
Chhattisgarh,Maize,1970,1.804700061842919
Chhattisgarh,Maize,1970,1.5663716814159292
Chhattisgarh,Maize,1970,1.3428571428571427
Chhattisgarh,Maize,1970,1.5982142857142858
Chhattisgarh,Maize,1970,1.375
Chhattisgarh,Maize,1970,1.7761194029850746
Chhattisgarh,Maize,1970,2.005224339274738
Chhattisgarh,Maize,1970,2.0623853211009173
Chhattisgarh,Maize,1970,2.351279788172992
Chhattisgarh,Maize,1970,1.818556701030928
Chhattisgarh,Maize,1970,1.5589430894308942
Chhattisgarh,Maize,1970,2.0158227848101267
Chhattisgarh,Maize,1970,1.273189326556544
Chhattisgarh,Maize,1970,1.0898876404494382
Chhattisgarh,Maize,1970,1.6105263157894736
Chhattisgarh,Maize,1970,1.437125748502994
Chhattisgarh,Maize,1970,1.295987887963664
Chhattisgarh,Maize,1970,1.5413533834586466
Chhattisgarh,Maize,1970,2.0624012638230647
Chhattisgarh,Maize,1970,1.9148119723714505
Chhattisgarh,Maize,1970,1.394993181375414
Chhattisgarh,Maize,1970,1.7464151669714176
Chhattisgarh,Maize,1970,1.7633208047755915
Chhattisgarh,Maize,1970,1.395015363605326
Chhattisgarh,Maize,1970,2.019546096210229
Chhattisgarh,Moong(Green Gram),1970,0.2608695652173913
Chhattisgarh,Moong(Green Gram),1970,0.2702702702702703
Chhattisgarh,Moong(Green Gram),1970,0.21875
Chhattisgarh,Moong(Green Gram),1970,0.2321428571428571
Chhattisgarh,Moong(Green Gram),1970,0.2147651006711409
Chhattisgarh,Moong(Green Gram),1970,0.1875
Chhattisgarh,Moong(Green Gram),1970,0.2720588235294117
Chhattisgarh,Moong(Green Gram),1970,0.25
Chhattisgarh,Moong(Green Gram),1970,0.1923076923076923
Chhattisgarh,Moong(Green Gram),1970,0.75
Chhattisgarh,Moong(Green Gram),1970,0.21875
Chhattisgarh,Moong(Green Gram),1970,0.1724137931034483
Chhattisgarh,Moong(Green Gram),1970,0.3973214285714285
Chhattisgarh,Moong(Green Gram),1970,0.2857142857142857
Chhattisgarh,Moong(Green Gram),1970,0.4166666666666667
Chhattisgarh,Moong(Green Gram),1970,0.4
Chhattisgarh,Moong(Green Gram),1970,0.421875
Chhattisgarh,Moong(Green Gram),1970,0.2857142857142857
Chhattisgarh,Moong(Green Gram),1970,0.2
Chhattisgarh,Moong(Green Gram),1970,0.25
Chhattisgarh,Moong(Green Gram),1970,0.22
Chhattisgarh,Moong(Green Gram),1970,0.2857142857142857
Chhattisgarh,Moong(Green Gram),1970,0.3553719008264462
Chhattisgarh,Moong(Green Gram),1970,0.2177033492822966
Chhattisgarh,Moong(Green Gram),1970,0.2658959537572254
Chhattisgarh,Moong(Green Gram),1970,0.3382352941176471
Chhattisgarh,Moong(Green Gram),1970,0.3903903903903903
Chhattisgarh,Moong(Green Gram),1970,0.2563025210084033
Chhattisgarh,Moong(Green Gram),1970,0.2365591397849462
Chhattisgarh,Moong(Green Gram),1970,0.2727272727272727
Chhattisgarh,Moong(Green Gram),1970,0.2297297297297297
Chhattisgarh,Moong(Green Gram),1970,0.2727272727272727
Chhattisgarh,Moong(Green Gram),1970,0.0
Chhattisgarh,Moong(Green Gram),1970,0.2592592592592592
Chhattisgarh,Moong(Green Gram),1970,0.2258064516129032
Chhattisgarh,Moong(Green Gram),1970,0.358148893360161
Chhattisgarh,Moong(Green Gram),1970,0.2168284789644013
Chhattisgarh,Moong(Green Gram),1970,0.2666666666666666
Chhattisgarh,Moong(Green Gram),1970,0.3333333333333333
